case_id,target_label,target_chembl_id,target_name,target_organism,endpoint,compound_id_a,compound_id_b,canonical_smiles_a,canonical_smiles_b,median_pactivity_a,median_pactivity_b,delta_pactivity,tanimoto_ecfp4,fingerprint_distance,sali,activity_cliff_flag,duplicate_structure_flag,more_active_compound_id,less_active_compound_id,more_active_pactivity,less_active_pactivity,record_count_a,record_count_b,doi_count_a,doi_count_b
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5219238,CHEMBL5220017,COc1cc(C(=O)OCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(C(=O)OCCCN(CCCCCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.39,6.91,0.4799999999999995,0.8333333333333334,0.1666666666666666,2.8799999999999977,0,0,CHEMBL5219238,CHEMBL5220017,7.39,6.91,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4763272,CHEMBL4778064,NS(=O)(=O)c1ccc(C(=O)N/N=C(\CS(=O)(=O)c2ccccc2)c2cc3ccccc3oc2=O)cc1,NS(=O)(=O)c1ccc(N/N=C(\CS(=O)(=O)c2ccccc2)c2cc3ccccc3oc2=O)cc1,7.73,7.05,0.6800000000000006,0.7627118644067796,0.2372881355932203,2.865714285714288,0,0,CHEMBL4763272,CHEMBL4778064,7.73,7.05,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL3623673,CHEMBL4442992,Cc1cc(=O)oc2cc(-n3cc(COc4ccc5ccc(=O)oc5c4)nn3)ccc12,Cc1cc(=O)oc2cc(OCc3cn(CCCCCCCCCCOc4ccc5ccc(=O)oc5c4)nn3)ccc12,7.64,6.79,0.8499999999999996,0.703125,0.296875,2.863157894736841,0,0,CHEMBL3623673,CHEMBL4442992,7.64,6.79,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5219081,CHEMBL5218606,COc1cc(/C=C/C(=O)OCCCCCN(CCCOC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(/C=C/C(=O)OCCCN(CCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.4,7.14,0.2600000000000007,0.9090909090909092,0.0909090909090909,2.8600000000000065,0,0,CHEMBL5219081,CHEMBL5218606,7.4,7.14,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL412610,CHEMBL4164656,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccccc12,Cc1nn(-c2ccccc2)c2c1c(=O)oc1cc(Cl)ccc12,8.02,7.24,0.7799999999999994,0.7272727272727273,0.2727272727272727,2.8599999999999977,0,0,CHEMBL412610,CHEMBL4164656,8.02,7.24,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5218564,CHEMBL5220709,COc1cc(/C=C/C(=O)OCCCCCCCN(CCCOC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(/C=C/C(=O)OCCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.56,7.3,0.2599999999999998,0.9090909090909092,0.0909090909090909,2.8599999999999968,0,0,CHEMBL5218564,CHEMBL5220709,7.56,7.3,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5542165,CHEMBL5563945,CCOc1cccc2cc(/C(C)=N/Nc3nc(-c4ccccc4)cs3)c(=O)oc12,CCOc1cccc2cc(/C(C)=N/Nc3nc(-c4ccc(Br)cc4)cs3)c(=O)oc12,5.46,5.06,0.4000000000000003,0.859375,0.140625,2.8444444444444468,0,0,CHEMBL5542165,CHEMBL5563945,5.46,5.06,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5218572,CHEMBL5218672,COc1cc(C(=O)OCCCCCCCN(CCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,O=C(OCCCCCN(CCCOC(=O)c1c2ccccc2cc2ccccc12)CCCOc1ccc2ccc(=O)oc2c1)c1c2ccccc2cc2ccccc12,7.42,6.86,0.5599999999999996,0.803030303030303,0.196969696969697,2.8430769230769206,0,0,CHEMBL5218572,CHEMBL5218672,7.42,6.86,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4747317,CHEMBL4794446,COc1cc(/C=C/C(=O)Nc2ccc3oc(=O)ccc3c2)cc(OC)c1OC,COc1ccc(/C=C/C(=O)Nc2ccc3oc(=O)ccc3c2)cc1,6.8,6.05,0.75,0.7358490566037735,0.2641509433962264,2.839285714285713,0,0,CHEMBL4747317,CHEMBL4794446,6.8,6.05,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL308819,CHEMBL3322093,C#CCOc1ccc2ccc(=O)oc2c1,C#CCOc1ccc2oc(=O)ccc2c1,5.87,5.32,0.5499999999999998,0.8055555555555556,0.1944444444444444,2.828571428571428,0,0,CHEMBL308819,CHEMBL3322093,5.87,5.32,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5219666,CHEMBL5220709,COc1cc(/C=C/C(=O)OCCCCCCCN(CCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(/C=C/C(=O)OCCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.85,7.3,0.5499999999999998,0.8051948051948052,0.1948051948051947,2.8233333333333333,0,0,CHEMBL5219666,CHEMBL5220709,7.85,7.3,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5220522,CHEMBL5218799,COc1cc(C(=O)OCCCN(CCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(/C=C/C(=O)OCCCN(CCCCCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.38,6.83,0.5499999999999998,0.8051948051948052,0.1948051948051947,2.8233333333333333,0,0,CHEMBL5220522,CHEMBL5218799,7.38,6.83,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5218919,CHEMBL5220950,COc1cc(C(=O)OCCCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(C(=O)OCCCCCCN(CCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.74,7.27,0.4700000000000006,0.8333333333333334,0.1666666666666666,2.8200000000000043,0,0,CHEMBL5218919,CHEMBL5220950,7.74,7.27,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5567975,CHEMBL5568260,CCOc1cccc2cc(/C(C)=N/Nc3nc(-c4ccc(F)cc4)cs3)c(=O)oc12,CCOc1cccc2cc(/C(C)=N/Nc3nc(-c4ccc(-c5ccccc5)cc4)cs3)c(=O)oc12,5.51,5.16,0.3499999999999996,0.875,0.125,2.799999999999997,0,0,CHEMBL5567975,CHEMBL5568260,5.51,5.16,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5220144,CHEMBL5220802,COc1cc(/C=C/C(=O)OCCCCCCN(CCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(C(=O)OCCCN(CCCCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.57,7.03,0.54,0.8051948051948052,0.1948051948051947,2.7720000000000007,0,0,CHEMBL5220144,CHEMBL5220802,7.57,7.03,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL3331341,CHEMBL4160117,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(Br)cc12,CNc1ccc2oc(=O)c3c(C)nn(-c4ccccc4)c3c2c1,8.07,7.29,0.7800000000000002,0.7142857142857143,0.2857142857142857,2.730000000000001,0,0,CHEMBL3331341,CHEMBL4160117,8.07,7.29,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5218795,CHEMBL5218799,COc1cc(/C=C/C(=O)OCCCN(CCCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(/C=C/C(=O)OCCCN(CCCCCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.36,6.83,0.5300000000000002,0.8051948051948052,0.1948051948051947,2.720666666666669,0,0,CHEMBL5218795,CHEMBL5218799,7.36,6.83,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5218778,CHEMBL5219238,COc1cc(/C=C/C(=O)OCCCCCCN(CCCOC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(C(=O)OCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,8.09,7.39,0.7000000000000002,0.7424242424242424,0.2575757575757575,2.71764705882353,0,0,CHEMBL5218778,CHEMBL5219238,8.09,7.39,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4435771,CHEMBL4591855,NS(=O)(=O)c1ccc(C/N=C/c2ccc(OCc3cn(CCCOc4ccc5ccc(=O)oc5c4)nn3)cc2)cc1,NS(=O)(=O)c1ccc(C/N=C/c2cc([N+](=O)[O-])ccc2OCc2cn(CCCOc3ccc4ccc(=O)oc4c3)nn2)cc1,6.77,6.07,0.6999999999999993,0.7411764705882353,0.2588235294117647,2.704545454545452,0,0,CHEMBL4435771,CHEMBL4591855,6.77,6.07,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4456509,CHEMBL4557277,NS(=O)(=O)c1ccc(C/N=C/c2ccccc2OCc2cn(CCCOc3ccc4ccc(=O)oc4c3)nn2)cc1,COc1cc(/C=N/Cc2ccc(S(N)(=O)=O)cc2)ccc1OCc1cn(CCCOc2ccc3ccc(=O)oc3c2)nn1,6.73,6.12,0.6100000000000003,0.7738095238095238,0.2261904761904761,2.69684210526316,0,0,CHEMBL4456509,CHEMBL4557277,6.73,6.12,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL3623673,CHEMBL4542923,Cc1cc(=O)oc2cc(-n3cc(COc4ccc5ccc(=O)oc5c4)nn3)ccc12,Cc1cc(=O)oc2cc(OCc3cn(CCCCCCCCCCCCOc4ccc5ccc(=O)oc5c4)nn3)ccc12,7.64,6.84,0.7999999999999998,0.703125,0.296875,2.6947368421052627,0,0,CHEMBL3623673,CHEMBL4542923,7.64,6.84,1,2,1,2
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL412610,CHEMBL101286,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccccc12,COc1ccc(-n2nc(C)c3c(=O)oc4ccccc4c32)cc1,8.02,7.4,0.6199999999999992,0.7674418604651163,0.2325581395348837,2.665999999999997,0,0,CHEMBL412610,CHEMBL101286,8.02,7.4,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4175236,CHEMBL4171790,CC(=O)Nc1ccc2oc(=O)c3c(C)nn(-c4ccccc4)c3c2c1,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(NC(=O)Nc3ccccc3)cc12,7.57,7.11,0.4599999999999999,0.8269230769230769,0.1730769230769231,2.6577777777777767,0,0,CHEMBL4175236,CHEMBL4171790,7.57,7.11,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4436185,CHEMBL4557277,COc1cc(C=O)ccc1OCc1cn(CCCOc2ccc3ccc(=O)oc3c2)nn1,COc1cc(/C=N/Cc2ccc(S(N)(=O)=O)cc2)ccc1OCc1cn(CCCOc2ccc3ccc(=O)oc3c2)nn1,6.88,6.12,0.7599999999999998,0.7125,0.2875,2.6434782608695646,0,0,CHEMBL4436185,CHEMBL4557277,6.88,6.12,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5218919,CHEMBL5220709,COc1cc(C(=O)OCCCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(/C=C/C(=O)OCCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.74,7.3,0.4400000000000004,0.8333333333333334,0.1666666666666666,2.640000000000003,0,0,CHEMBL5218919,CHEMBL5220709,7.74,7.3,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5220522,CHEMBL5218672,COc1cc(C(=O)OCCCN(CCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,O=C(OCCCCCN(CCCOC(=O)c1c2ccccc2cc2ccccc12)CCCOc1ccc2ccc(=O)oc2c1)c1c2ccccc2cc2ccccc12,7.38,6.86,0.5199999999999996,0.803030303030303,0.196969696969697,2.639999999999997,0,0,CHEMBL5220522,CHEMBL5218672,7.38,6.86,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4475016,CHEMBL4443546,O=Cc1cccc(OCc2cn(CCCOc3ccc4ccc(=O)oc4c3)nn2)c1,COc1cccc(C=O)c1OCc1cn(CCCOc2ccc3ccc(=O)oc3c2)nn1,6.72,5.93,0.79,0.7,0.3,2.633333333333333,0,0,CHEMBL4475016,CHEMBL4443546,6.72,5.93,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL2316107,CHEMBL2316106,NS(=O)(=O)c1ccc2c(c1)sc1nc(-c3cc4cc(Cl)ccc4oc3=O)cn12,NS(=O)(=O)c1ccc2c(c1)sc1nc(-c3cc4ccccc4oc3=O)cn12,7.94,7.36,0.5800000000000001,0.7796610169491526,0.2203389830508474,2.632307692307693,0,0,CHEMBL2316107,CHEMBL2316106,7.94,7.36,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL1957184,CHEMBL571514,O=c1ccc2ccc(OCCO)cc2o1,CCCCOc1ccc2ccc(=O)oc2c1,6.04,5.31,0.7300000000000004,0.7222222222222222,0.2777777777777778,2.628000000000001,0,0,CHEMBL1957184,CHEMBL571514,6.04,5.31,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4743602,CHEMBL4749871,Cc1cc(=O)oc2cc(NC(=O)/C=C/c3ccccc3)ccc12,COc1ccc(/C=C/C(=O)Nc2ccc3c(C)cc(=O)oc3c2)cc1OC,6.29,5.52,0.7700000000000005,0.7037037037037037,0.2962962962962963,2.5987500000000017,0,0,CHEMBL4743602,CHEMBL4749871,6.29,5.52,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5220144,CHEMBL5218672,COc1cc(/C=C/C(=O)OCCCCCCN(CCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,O=C(OCCCCCN(CCCOC(=O)c1c2ccccc2cc2ccccc12)CCCOc1ccc2ccc(=O)oc2c1)c1c2ccccc2cc2ccccc12,7.57,6.86,0.71,0.726027397260274,0.273972602739726,2.5915,0,0,CHEMBL5220144,CHEMBL5218672,7.57,6.86,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4800433,CHEMBL4744108,O=c1cc(CN2CCN(Cc3ccccc3)CC2)c2ccc(OCc3ccccc3F)cc2o1,O=c1cc(CN2CCN(Cc3ccccc3)CC2)c2ccc(OCc3cccc(Cl)c3)cc2o1,6.04,5.34,0.7000000000000002,0.7288135593220338,0.2711864406779661,2.5812500000000003,0,0,CHEMBL4800433,CHEMBL4744108,6.04,5.34,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4760153,CHEMBL4746620,O=c1cc(CN2CCN(Cc3ccccc3)CC2)c2ccc(OCc3cccc(Br)c3)cc2o1,COc1ccc(N2CCN(Cc3cc(=O)oc4cc(OCc5cccc(Br)c5)ccc34)CC2)cc1,6.07,5.46,0.6100000000000003,0.7619047619047619,0.2380952380952381,2.5620000000000007,0,0,CHEMBL4760153,CHEMBL4746620,6.07,5.46,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5219666,CHEMBL5219081,COc1cc(/C=C/C(=O)OCCCCCCCN(CCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(/C=C/C(=O)OCCCCCN(CCCOC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.85,7.4,0.4499999999999993,0.821917808219178,0.1780821917808219,2.5269230769230724,0,0,CHEMBL5219666,CHEMBL5219081,7.85,7.4,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5219666,CHEMBL5218795,COc1cc(/C=C/C(=O)OCCCCCCCN(CCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(/C=C/C(=O)OCCCN(CCCCCCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.85,7.36,0.4899999999999993,0.8051948051948052,0.1948051948051947,2.5153333333333303,0,0,CHEMBL5219666,CHEMBL5218795,7.85,7.36,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5542165,CHEMBL5542880,CCOc1cccc2cc(/C(C)=N/Nc3nc(-c4ccccc4)cs3)c(=O)oc12,CCOc1cccc2cc(/C(C)=N/Nc3nc(-c4cc5cc(Br)ccc5oc4=O)cs3)c(=O)oc12,5.46,4.72,0.7400000000000002,0.7027027027027027,0.2972972972972972,2.48909090909091,0,0,CHEMBL5542165,CHEMBL5542880,5.46,4.72,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5220950,CHEMBL5220116,COc1cc(C(=O)OCCCCCCN(CCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,O=C(OCCCCCCN(CCCOC(=O)c1c2ccccc2cc2ccccc12)CCCOc1ccc2ccc(=O)oc2c1)c1c2ccccc2cc2ccccc12,7.27,6.78,0.4899999999999993,0.803030303030303,0.196969696969697,2.487692307692304,0,0,CHEMBL5220950,CHEMBL5220116,7.27,6.78,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5219141,CHEMBL5220017,COc1cc(/C=C/C(=O)OCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(C(=O)OCCCN(CCCCCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.62,6.91,0.71,0.7142857142857143,0.2857142857142857,2.485,0,0,CHEMBL5219141,CHEMBL5220017,7.62,6.91,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4800433,CHEMBL4741561,O=c1cc(CN2CCN(Cc3ccccc3)CC2)c2ccc(OCc3ccccc3F)cc2o1,COc1cccc(COc2ccc3c(CN4CCN(Cc5ccccc5)CC4)cc(=O)oc3c2)c1,6.04,5.31,0.7300000000000004,0.7049180327868853,0.2950819672131147,2.4738888888888906,0,0,CHEMBL4800433,CHEMBL4741561,6.04,5.31,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5218766,CHEMBL5219141,COc1cc(/C=C/C(=O)OCCCCCN(CCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(/C=C/C(=O)OCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,8.1,7.62,0.4799999999999995,0.8051948051948052,0.1948051948051947,2.463999999999998,0,0,CHEMBL5218766,CHEMBL5219141,8.1,7.62,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4447913,CHEMBL4435771,NS(=O)(=O)c1ccc(C/N=C/c2c(OCc3cn(CCCOc4ccc5ccc(=O)oc5c4)nn3)ccc3ccccc23)cc1,NS(=O)(=O)c1ccc(C/N=C/c2ccc(OCc3cn(CCCOc4ccc5ccc(=O)oc5c4)nn3)cc2)cc1,7.34,6.77,0.5700000000000003,0.7682926829268293,0.2317073170731707,2.4600000000000013,0,0,CHEMBL4447913,CHEMBL4435771,7.34,6.77,2,1,2,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL103836,CHEMBL4168090,Cc1nn(-c2ccc(Cl)cc2)c2c1c(=O)oc1ccccc12,Cc1nn(-c2ccc(C(=O)O)cc2)c2c1c(=O)oc1ccccc12,6.39,5.71,0.6799999999999997,0.723404255319149,0.276595744680851,2.458461538461538,0,0,CHEMBL103836,CHEMBL4168090,6.39,5.71,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4745846,CHEMBL4781169,COc1ccc(N2CCN(Cc3cc(=O)oc4cc(OCc5cccc(OC)c5)ccc34)CC2)cc1,COc1ccc(N2CCN(Cc3cc(=O)oc4cc(OCc5ccccc5)ccc34)CC2)cc1,5.59,5.26,0.33,0.864406779661017,0.135593220338983,2.433750000000001,0,0,CHEMBL4745846,CHEMBL4781169,5.59,5.26,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5219141,CHEMBL5219081,COc1cc(/C=C/C(=O)OCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(/C=C/C(=O)OCCCCCN(CCCOC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.62,7.4,0.2199999999999997,0.9090909090909092,0.0909090909090909,2.4199999999999964,0,0,CHEMBL5219141,CHEMBL5219081,7.62,7.4,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5219666,CHEMBL5220522,COc1cc(/C=C/C(=O)OCCCCCCCN(CCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(C(=O)OCCCN(CCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.85,7.38,0.4699999999999997,0.8051948051948052,0.1948051948051947,2.412666666666666,0,0,CHEMBL5219666,CHEMBL5220522,7.85,7.38,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5219141,CHEMBL5221007,COc1cc(/C=C/C(=O)OCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(/C=C/C(=O)OCCCN(CCCCCCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.62,7.15,0.4699999999999997,0.8051948051948052,0.1948051948051947,2.412666666666666,0,0,CHEMBL5219141,CHEMBL5221007,7.62,7.15,1,1,1,1
CA9_HUMAN_KI,Human CA9,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5220709,CHEMBL5218799,COc1cc(/C=C/C(=O)OCCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,COc1cc(/C=C/C(=O)OCCCN(CCCCCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,7.3,6.83,0.4699999999999997,0.8051948051948052,0.1948051948051947,2.412666666666666,0,0,CHEMBL5220709,CHEMBL5218799,7.3,6.83,1,1,1,1
