case_id,target_label,case_priority,target_chembl_id,target_name,target_organism,endpoint,compound_id,canonical_smiles,inchi_key,median_pactivity,mean_pactivity,std_pactivity,min_pactivity,max_pactivity,pactivity_range_within_duplicate_records,record_count_for_compound,doi_count_for_compound,doi_list,year_min,year_max,record_id_list,smiles_missing,duplicate_activity_flag
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5284393,Cc1cc(=O)c(O)c(CO)n1CCCn1cc(COc2cc3ccccc3oc2=O)nn1,KGEFCJWVCMQACO-UHFFFAOYSA-N,6.12,6.12,0.0707106781186545,6.07,6.17,0.09999999999999964,2,2,10.1016/j.ejmech.2022.114655; 10.1039/d2md00175f,2022,2022,25036609; 25577921,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4514364,CN(C)Cc1cc(=O)oc2cc(OCc3ccc(CO)cc3)ccc12,KHKOKABORMZOQA-UHFFFAOYSA-N,6.155,6.155,0.06363961030678918,6.11,6.2,0.08999999999999986,2,1,10.1016/j.ejmech.2018.10.016,2019,2019,18936884; 18936924,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3261213,CCC(C)NC(=O)c1cc2cc([N+](=O)[O-])ccc2oc1=O,RZJKXCKANIANFB-UHFFFAOYSA-N,4.74,4.74,0.028284271247461926,4.72,4.76,0.040000000000000036,2,2,10.1016/j.bmc.2014.05.002; 10.1016/j.ejmech.2014.04.060,2014,2014,14662204; 15044540,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4457458,CN(C)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,PWCTXLAYYMUQLL-UHFFFAOYSA-N,7.12,7.12,0.014142135623730649,7.11,7.13,0.019999999999999574,2,1,10.1016/j.ejmech.2018.10.016,2019,2019,18936886; 18936925,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL570731,COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,FXKIDMXANLWDBM-UHFFFAOYSA-N,9.1,9.1,0.0,9.1,9.1,0.0,2,2,10.1016/j.bmcl.2009.07.039; 10.1021/jm200716y,2009,2011,3022329; 6383789,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1783715,COc1cc(OC)cc(-c2cc3cc(C)ccc3oc2=O)c1,ZFSYKJRFFGNQCV-UHFFFAOYSA-N,8.05,8.05,0.0,8.05,8.05,0.0,2,2,10.1016/j.bmcl.2009.04.085; 10.1021/jm200716y,2009,2011,6220082; 6383790,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3586608,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1.Cl,BNTJFASFUKYXFU-UHFFFAOYSA-N,8.0,8.0,0.0,8.0,8.0,0.0,2,2,10.1021/acs.jmedchem.5b00599; 10.1021/acsmedchemlett.2c00001,2015,2022,15625524; 24804528,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3586771,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,RTJRBYKZQSYWCM-UHFFFAOYSA-N,8.0,8.0,0.0,8.0,8.0,0.0,2,2,10.1016/j.ejmech.2024.116511; 10.1021/acs.jmedchem.1c01784,2022,2024,24422253; 25998568,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL333655,CC1(C)OC(/C=C/COc2ccc3ccc(=O)oc3c2)=CC1=O,BAELQMYRLYWOLC-ONEGZZNKSA-N,7.55,7.55,0.0,7.55,7.55,0.0,2,2,10.1016/j.bmc.2013.02.017; 10.1016/s0960-894x(02)00798-9,2002,2013,13281006; 981336,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4456665,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O.Cl,GHBXHJUNRCOQBQ-UHFFFAOYSA-N,7.52,7.52,0.0,7.52,7.52,0.0,2,2,10.1021/acs.jmedchem.6b00562; 10.1021/acsmedchemlett.2c00001,2016,2022,19406945; 24804529,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5219483,Cc1c(Cl)c(=O)oc2cc(OCCCCSC(=S)N3C(C)CCCC3C)ccc12,IKYVMKQIWKXWDL-UHFFFAOYSA-N,7.0,7.0,0.0,7.0,7.0,0.0,2,2,10.1016/j.ejmech.2020.112787; 10.1016/j.ejmech.2022.114606,2020,2022,24963335; 24995649,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL577099,Cc1ccc2oc(=O)c(-c3ccc(O)cc3)cc2c1,JSHUCMRTLUIFTM-UHFFFAOYSA-N,6.81,6.81,0.0,6.81,6.81,0.0,2,2,10.1016/j.bmcl.2009.07.039; 10.1021/jm200716y,2009,2011,3022330; 6383796,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1783716,COc1cc(-c2cc3cc(C)ccc3oc2=O)cc(OC)c1OC,VSMSVQNSANDIFA-UHFFFAOYSA-N,6.79,6.79,0.0,6.79,6.79,0.0,2,2,10.1016/j.bmcl.2009.04.085; 10.1021/jm200716y,2009,2011,6220083; 6383792,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4464759,Cc1c(C)c2ccc(OCC3CCN(CCCO)CC3)cc2oc1=O,IEMVOQOAOQXSRB-UHFFFAOYSA-N,6.32,6.32,0.0,6.32,6.32,0.0,2,2,10.1016/j.ejmech.2018.10.016; 10.1021/acs.jmedchem.1c01784,2019,2022,18936917; 24422257,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4750523,CCc1c(O)c(=O)ccn1CCCn1cc(COc2cc3ccccc3oc2=O)nn1,YKSDQXQXSGUDRE-UHFFFAOYSA-N,6.07,6.07,0.0,6.07,6.07,0.0,2,2,10.1016/j.ejmech.2021.113546; 10.1021/acs.jmedchem.0c01480,2020,2021,22801686; 25008880,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4453856,Cc1c(C)c2ccc(OCC3CCCN(CCCO)C3)cc2oc1=O,JORAAUMJWAFSIM-UHFFFAOYSA-N,5.82,5.82,0.0,5.82,5.82,0.0,2,2,10.1016/j.ejmech.2018.10.016; 10.1021/acs.jmedchem.1c01784,2019,2022,18936919; 24422255,False,1
