case_id,target_label,case_priority,target_chembl_id,target_name,target_organism,endpoint,compound_id,canonical_smiles,inchi_key,median_pactivity,mean_pactivity,std_pactivity,min_pactivity,max_pactivity,pactivity_range_within_duplicate_records,record_count_for_compound,doi_count_for_compound,doi_list,year_min,year_max,record_id_list,smiles_missing,duplicate_activity_flag
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3545709,C[C@@H](c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C,LIZYKHYLXJGMFT-NSHDSACASA-N,5.1,5.1,0.0,5.1,5.1,0.0,1,0,,2017,2017,26975707,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3322161,O=C(Cc1cc(=O)oc2cc(O)ccc12)NNC(=S)Nc1c2c(nc3ccccc13)CCCC2,LSJUOQUGCKLCKO-UHFFFAOYSA-N,5.09,5.09,0.0,5.09,5.09,0.0,1,1,10.1021/jm5008648,2014,2014,15013241,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335027,O=c1oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc2c2c1CCCC2,IHQOPGPYTRMDJH-UHFFFAOYSA-N,5.09,5.09,0.0,5.09,5.09,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100070,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335071,O=c1oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)ccc2c2ccccc12,TXSRJQSUOUJAIH-UHFFFAOYSA-N,5.09,5.09,0.0,5.09,5.09,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100038,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335069,COc1cccc(CN(C)CCCCOc2ccc3c(c2)oc(=O)c2ccccc23)c1,XLWGGHNMHFSNAQ-UHFFFAOYSA-N,5.08,5.08,0.0,5.08,5.08,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100041,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335062,CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,VWMVVTZSFRCBOF-UHFFFAOYSA-N,5.07,5.07,0.0,5.07,5.07,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100048,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3586604,Cc1cc(=O)oc2cc(OCc3ccc(CN(C)Cc4ccc(C#N)cc4)cc3)ccc12.Cl,GJCQKTFYCIYRJB-UHFFFAOYSA-N,5.07,5.07,0.0,5.07,5.07,0.0,1,1,10.1021/acs.jmedchem.5b00599,2015,2015,15625544,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335055,COc1cccc(CN2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,FOOMLDMUSXDTOO-UHFFFAOYSA-N,5.06,5.06,0.0,5.06,5.06,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100055,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335052,O=c1oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)ccc2c2c1CCCC2,GTVSDMPQZNLHNQ-UHFFFAOYSA-N,5.04,5.04,0.0,5.04,5.04,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100058,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4169394,Cc1cc(=O)oc2cc(OCCSC(=S)N(C)C)ccc12,XDKQETGPJLVOCH-UHFFFAOYSA-N,4.97,4.97,0.0,4.97,4.97,0.0,1,1,10.1016/j.ejmech.2018.01.055,2018,2018,18390231,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL5573115,CN(CCc1cccnc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,XPTUUTSFMHAOPS-UHFFFAOYSA-N,4.97,4.97,0.0,4.97,4.97,0.0,1,1,10.1016/j.ejmech.2024.116511,2024,2024,25998544,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335017,CC(c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C.Cl,RGULXVMJKXEFTA-UHFFFAOYSA-N,4.96,4.96,0.0,4.96,4.96,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100080,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3545708,CC(c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C,LIZYKHYLXJGMFT-UHFFFAOYSA-N,4.96,4.96,0.0,4.96,4.96,0.0,1,0,,2017,2017,26975701,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335061,COc1cccc(CN2CCN(CCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,XMXDGPFCJLHNBV-UHFFFAOYSA-N,4.94,4.94,0.0,4.94,4.94,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100049,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4445345,Cc1cc(=O)oc2ccc(OC/C=C/CCn3cnc4c(N5CCCCC5)ncnc43)cc12,LIFICNZLRORTHU-XVNBXDOJSA-N,4.92,4.92,0.0,4.92,4.92,0.0,1,1,10.1016/j.bmc.2019.01.025,2019,2019,18997123,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3220510,O=C(Nc1cc2ccccc2oc1=O)c1ccc([N+](=O)[O-])cc1,HJKPDPIBJCBDPC-UHFFFAOYSA-N,4.89,4.89,0.0,4.89,4.89,0.0,1,1,10.1039/C1MD00221J,2012,2012,14553008,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335053,COc1cccc(CC2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,GGTPKCUHOKYRFT-UHFFFAOYSA-N,4.86,4.86,0.0,4.86,4.86,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100057,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3334506,O=c1oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)ccc2c2ccccc12,KNRZCCYRCNQTBX-UHFFFAOYSA-N,4.85,4.85,0.0,4.85,4.85,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100040,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3220513,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)c(Cl)c1,VQSVBDYFVMWUHI-UHFFFAOYSA-N,4.82,4.82,0.0,4.82,4.82,0.0,1,1,10.1039/C1MD00221J,2012,2012,14553009,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335020,COc1cc(C(C)N(C)C)c2c(c1)oc(=O)c1ccccc12.Cl,NWWRESDGJBKCNN-UHFFFAOYSA-N,4.82,4.82,0.0,4.82,4.82,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100077,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3545711,COc1cc(C(C)N(C)C)c2c(c1)oc(=O)c1ccccc12,SCSRJMKBYZFLKJ-UHFFFAOYSA-N,4.82,4.82,0.0,4.82,4.82,0.0,1,0,,2017,2017,26975719,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3322162,O=C(Cc1cc(=O)oc2cc(O)ccc12)N/N=C1\SCC(=O)N1c1c2c(nc3ccccc13)CCCC2,RIKRBQRHKWZGBG-IKPAITLHSA-N,4.8,4.8,0.0,4.8,4.8,0.0,1,1,10.1021/jm5008648,2014,2014,15013242,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335067,COc1cccc(CN2CCN(CCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,KQHKJVQLBKLYNN-UHFFFAOYSA-N,4.75,4.75,0.0,4.75,4.75,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100043,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL1325943,Cc1ccc(C(=O)Nc2cc3ccccc3oc2=O)cc1,SQYXRCZZAACTMO-UHFFFAOYSA-N,4.74,4.74,0.0,4.74,4.74,0.0,1,1,10.1039/C1MD00221J,2012,2012,14553005,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335057,COc1cccc(CN(C)CCOc2ccc3c(c2)oc(=O)c2ccccc23)c1,GSAZAEPRQPHTHJ-UHFFFAOYSA-N,4.74,4.74,0.0,4.74,4.74,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100053,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3220509,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)cc1,UUYHMRQNUHUBAC-UHFFFAOYSA-N,4.73,4.73,0.0,4.73,4.73,0.0,1,1,10.1039/C1MD00221J,2012,2012,14553007,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335065,COc1cccc(CC2CCN(CCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,WOLZDYVNVPOLIK-UHFFFAOYSA-N,4.73,4.73,0.0,4.73,4.73,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100045,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335021,CC(c1cc(O)c2c(c1)oc(=O)c1ccccc12)N(C)C.Cl,GWQKDKZHNFGLEG-UHFFFAOYSA-N,4.72,4.72,0.0,4.72,4.72,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100076,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3545701,CC(c1cc(O)c2c(c1)oc(=O)c1ccccc12)N(C)C,GSBAKOQUEJHZRK-UHFFFAOYSA-N,4.72,4.72,0.0,4.72,4.72,0.0,1,0,,2017,2017,26975725,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335058,O=c1oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc2c2ccccc12,UOZWFKWFCFYMHT-UHFFFAOYSA-N,4.7,4.7,0.0,4.7,4.7,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100052,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335063,COc1cccc(CN(C)CCCOc2ccc3c(c2)oc(=O)c2ccccc23)c1,AODGUHXAKIDWEC-UHFFFAOYSA-N,4.68,4.68,0.0,4.68,4.68,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100047,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335072,COc1cccc(CN2CCN(CCCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,INQSWFRTCVMRBK-UHFFFAOYSA-N,4.67,4.67,0.0,4.67,4.67,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100037,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL242906,COc1cc2cc(-c3ccc(CN(C)Cc4ccc([N+](=O)[O-])cc4)cc3)c(=O)oc2cc1OC,LVQGJNIUNMKESA-UHFFFAOYSA-N,4.61,4.61,0.0,4.61,4.61,0.0,1,1,10.1021/jm070100g,2007,2007,1915665,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335070,COc1cccc(CC2CCN(CCCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,PTBWWTXVGBBFIJ-UHFFFAOYSA-N,4.56,4.56,0.0,4.56,4.56,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100039,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL481657,CC1(C)Oc2cc3oc(=O)ccc3cc2C[C@@H]1O,BGXFQDFSVDZUIW-LBPRGKRZSA-N,4.55,4.55,0.0,4.55,4.55,0.0,1,1,10.1021/np000441w,2001,2001,2192248,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335059,COc1cccc(CC2CCN(CCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,AKCDRGUDWHAJSH-UHFFFAOYSA-N,4.53,4.53,0.0,4.53,4.53,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100051,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335022,CC(c1cc(O)cc2oc(=O)c3ccccc3c12)N(C)C.Cl,RRRZVWSHNZJACH-UHFFFAOYSA-N,4.48,4.48,0.0,4.48,4.48,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100075,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3545712,CC(c1cc(O)cc2oc(=O)c3ccccc3c12)N(C)C,FDGWOMOFXBMREQ-UHFFFAOYSA-N,4.48,4.48,0.0,4.48,4.48,0.0,1,0,,2017,2017,26975731,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335028,COc1cccc(CC2CCN(CCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,LWWYSSYDRVEIDW-UHFFFAOYSA-N,4.43,4.43,0.0,4.43,4.43,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100069,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335023,CCN(C)C(=O)Oc1cc(C(C)N(C)C)cc2oc(=O)c3ccccc3c12.Cl,ZMXWTNRMUWBBRJ-UHFFFAOYSA-N,4.4,4.4,0.0,4.4,4.4,0.0,1,1,10.1016/j.bmc.2014.08.016,2014,2014,15100074,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3545713,CCN(C)C(=O)Oc1cc(C(C)N(C)C)cc2oc(=O)c3ccccc3c12,YGXKBTHHWMVNNV-UHFFFAOYSA-N,4.4,4.4,0.0,4.4,4.4,0.0,1,0,,2017,2017,26975737,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3220507,Cc1ccc(C(=O)Nc2cc3cc(C)ccc3oc2=O)cc1,DUFYHLPGRRTZAM-UHFFFAOYSA-N,4.38,4.38,0.0,4.38,4.38,0.0,1,1,10.1039/C1MD00221J,2012,2012,14553004,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3827950,O=C(NCCCCCc1ccccc1)Oc1ccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,GCIRMUZDXUFWGH-UHFFFAOYSA-N,4.32,4.32,0.0,4.32,4.32,0.0,1,1,10.1021/acs.jmedchem.6b00609,2016,2016,16646205,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL442813,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,FWYSBEAFFPBAQU-LBPRGKRZSA-N,4.17,4.17,0.0,4.17,4.17,0.0,1,1,10.1021/np000441w,2001,2001,2192249,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL459825,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1Cc2cc3ccc(=O)oc3cc2O1,HXCGUCZXPFBNRD-DNLMCPORSA-N,4.17,4.17,0.0,4.17,4.17,0.0,1,1,10.1021/np000441w,2001,2001,2192258,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3220508,COc1ccc(C(=O)Nc2cc3ccccc3oc2=O)cc1,PLTMDSCMMLSMDS-UHFFFAOYSA-N,4.16,4.16,0.0,4.16,4.16,0.0,1,1,10.1039/C1MD00221J,2012,2012,14553006,False,0
ACHE_HUMAN_IC50,Human AChE,primary,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL448060,CC(C)=CCOc1c2ccoc2cc2oc(=O)ccc12,IGWDEVSBEKYORK-UHFFFAOYSA-N,4.16,4.16,0.0,4.16,4.16,0.0,1,1,10.1021/np000441w,2001,2001,2192253,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL3804902,NS(=O)(=O)c1ccc(-n2cc(/C=N\Nc3nc(-c4cc5ccccc5oc4=O)cs3)c(-c3ccc(F)cc3)n2)cc1,BNGQCSKRVCUEIT-AQLQTECXSA-N,8.64,8.64,0.0,8.64,8.64,0.0,1,1,10.1016/j.bmc.2016.04.052,2016,2016,16587762,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL3805892,NS(=O)(=O)c1ccc(-n2cc(/C=N\Nc3nc(-c4cc5ccccc5oc4=O)cs3)c(-c3ccc(Cl)cc3)n2)cc1,ZVZLLNBVDWFKII-AQLQTECXSA-N,8.63,8.63,0.0,8.63,8.63,0.0,1,1,10.1016/j.bmc.2016.04.052,2016,2016,16587765,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL3805906,C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Cl)ccc2oc1=O,VPUBWSXBPWKGOS-KEBDBYFISA-N,8.63,8.63,0.0,8.63,8.63,0.0,1,1,10.1016/j.bmc.2016.04.052,2016,2016,16587775,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL3806054,NS(=O)(=O)c1ccc(-n2cc(/C=N\Nc3nc(-c4cc5cc(Cl)ccc5oc4=O)cs3)c(-c3ccc(F)cc3)n2)cc1,DZBVDRPPHDRLKJ-VKVKMMGJSA-N,8.6,8.6,0.0,8.6,8.6,0.0,1,1,10.1016/j.bmc.2016.04.052,2016,2016,16587763,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5220025,COc1cc(/C=C/C(=O)OCCCCCCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,HEIISCYNPOUBFU-NBVRZTHBSA-N,8.28,8.28,0.0,8.28,8.28,0.0,1,1,10.1021/acs.jmedchem.2c01175,2022,2022,24968777,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5218766,COc1cc(/C=C/C(=O)OCCCCCN(CCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,FJHCEAFBOXETLM-HEHNFIMWSA-N,8.1,8.1,0.0,8.1,8.1,0.0,1,1,10.1021/acs.jmedchem.2c01175,2022,2022,24968760,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4176119,CC(=O)c1c(O)c2cc(Br)ccc2oc1=O,CZVCQXLWYJTEDA-UHFFFAOYSA-N,8.09,8.09,0.0,8.09,8.09,0.0,1,1,10.1016/j.ejmech.2018.01.033,2018,2018,18390751,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5218778,COc1cc(/C=C/C(=O)OCCCCCCN(CCCOC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,ARMRJWAFXCJQKN-JIBZRZDWSA-N,8.09,8.09,0.0,8.09,8.09,0.0,1,1,10.1021/acs.jmedchem.2c01175,2022,2022,24968767,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL3331341,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(Br)cc12,NBQXIBXQMPJZBW-UHFFFAOYSA-N,8.07,8.07,0.0,8.07,8.07,0.0,1,1,10.1016/j.ejmech.2018.01.033,2018,2018,18390740,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5565590,NS(=O)(=O)c1ccc(CN/C=C/C(=O)/C=C/c2cc3ccccc3oc2=O)cc1,KTBNDQCZXDKUFN-NJHWEWLZSA-N,8.05,8.05,0.0,8.05,8.05,0.0,1,1,10.1016/j.ejmech.2024.116170,2024,2024,25873070,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL1172750,Cc1cc(=O)oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)ccc12,YUDPTGPSBJVHCN-VMMWWAARSA-N,8.04,8.04,0.0,8.04,8.04,0.0,1,1,10.1021/jm200983e,2011,2011,8007618,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL412610,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccccc12,XQVHTRBZHCYIDD-UHFFFAOYSA-N,8.02,8.02,0.0,8.02,8.02,0.0,1,1,10.1016/j.ejmech.2018.01.033,2018,2018,18390746,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL3986431,O=C(Nc1ccccc1C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)c1ccccc1,IBJCPUNZZKQQPS-UHFFFAOYSA-N,7.96,7.96,0.0,7.96,7.96,0.0,1,1,10.1016/j.bmc.2016.11.039,2017,2017,16828494,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL2316107,NS(=O)(=O)c1ccc2c(c1)sc1nc(-c3cc4cc(Cl)ccc4oc3=O)cn12,XMZKFAPDXBPXLI-UHFFFAOYSA-N,7.94,7.94,0.0,7.94,7.94,0.0,1,1,10.1016/j.bmc.2016.04.052,2016,2016,16587772,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL3623663,O=c1ccc2ccc(OCc3cn(-c4ccccc4)nn3)cc2o1,LZILEQYIQFONPP-UHFFFAOYSA-N,7.855,7.855,0.34648232278140784,7.61,8.1,0.4899999999999993,2,2,10.1016/j.bmc.2015.09.041; 10.1021/acs.jmedchem.5b01720,2015,2016,15744008; 16460604,False,1
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL489182,COc1ccc2c(CC(=O)Nc3cc(C(F)(F)F)c(S(N)(=O)=O)cc3S(N)(=O)=O)cc(=O)oc2c1,NFLMNEBPJVSVBV-UHFFFAOYSA-N,7.85,7.85,0.0,7.85,7.85,0.0,1,1,10.1016/j.bmc.2010.06.028,2010,2010,3365796,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5219666,COc1cc(/C=C/C(=O)OCCCCCCCN(CCCOC(=O)c2c3ccccc3cc3ccccc23)CCCOc2ccc3ccc(=O)oc3c2)cc(OC)c1OC,KAGJUCHTDFATOU-FCDQGJHFSA-N,7.85,7.85,0.0,7.85,7.85,0.0,1,1,10.1021/acs.jmedchem.2c01175,2022,2022,24968778,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL3623672,NS(=O)(=O)c1ccc(-n2cc(COc3ccc4ccc(=O)oc4c3)nn2)cc1,WIUDCHLBGORNGY-UHFFFAOYSA-N,7.84,7.84,0.0,7.84,7.84,0.0,1,1,10.1016/j.bmc.2015.09.041,2015,2015,15744017,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL3956977,Cc1cc(=O)oc2cc(NC(=O)c3ccccc3NC(=O)c3ccc(F)cc3)ccc12,PLYPCRQXNLIJDU-UHFFFAOYSA-N,7.82,7.82,0.0,7.82,7.82,0.0,1,1,10.1016/j.bmc.2016.11.039,2017,2017,16828495,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL4167366,Cc1nn(-c2ccccc2)c2c1c(=O)oc1ccc(NC(=O)c3ccccc3)cc12,FEEMMLSEDLVECE-UHFFFAOYSA-N,7.82,7.82,0.0,7.82,7.82,0.0,1,1,10.1016/j.ejmech.2018.01.033,2018,2018,18390732,False,0
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,Ki,CHEMBL5598352,O=C(Oc1ccc2oc(=O)ccc2c1)c1ccc2c(c1)no[n+]2[O-],JCVAXBHRQGIMSI-UHFFFAOYSA-N,7.8,7.8,0.0,7.8,7.8,0.0,1,1,10.1021/acs.jmedchem.4c01563,2024,2024,26051229,False,0
