case_id,target_label,target_chembl_id,target_name,target_organism,endpoint,compound_id_a,compound_id_b,canonical_smiles_a,canonical_smiles_b,median_pactivity_a,median_pactivity_b,delta_pactivity,tanimoto_ecfp4,fingerprint_distance,sali,activity_cliff_flag,duplicate_structure_flag,more_active_compound_id,less_active_compound_id,more_active_pactivity,less_active_pactivity,record_count_a,record_count_b,doi_count_a,doi_count_b
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4205520,CHEMBL4218281,Cc1cccc(C[n+]2ccc(COc3ccc4c(C)cc(=O)oc4c3)cc2)c1.[Br-],Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(Br)c4)cc3)ccc12.[Br-],7.08,6.89,0.1900000000000004,0.8214285714285714,0.1785714285714286,1.064000000000002,0,0,CHEMBL4205520,CHEMBL4218281,7.08,6.89,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4465315,CHEMBL4519129,O=C1N/C(=N\c2ccc3oc(=O)ccc3c2)S/C1=C/c1ccc(Cl)cc1,O=C1N/C(=N\c2ccc3oc(=O)ccc3c2)S/C1=C/c1ccc(Br)cc1,6.76,6.56,0.20000000000000018,0.8113207547169812,0.18867924528301883,1.0600000000000012,0,0,CHEMBL4465315,CHEMBL4519129,6.76,6.56,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4578377,CHEMBL4530960,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO[N+](=O)[O-])c4)CC3)cc2oc1=O,Cc1c(C)c2ccc(OCC3CCN(CCCO[N+](=O)[O-])CC3)cc2oc1=O,6.32,6.07,0.25,0.7611940298507462,0.23880597014925375,1.046875,0,0,CHEMBL4578377,CHEMBL4530960,6.32,6.07,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL5090504,CHEMBL4470448,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(F)c4)CC3)cc2oc1=O,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO)c4)CC3)cc2oc1=O,6.34,6.08,0.2599999999999998,0.75,0.25,1.0399999999999991,0,0,CHEMBL5090504,CHEMBL4470448,6.34,6.08,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335065,CHEMBL3335028,COc1cccc(CC2CCN(CCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,COc1cccc(CC2CCN(CCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,4.73,4.43,0.3000000000000007,0.7101449275362319,0.28985507246376807,1.0350000000000026,0,0,CHEMBL3335065,CHEMBL3335028,4.73,4.43,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335064,CHEMBL3335071,O=c1oc2cc(OCCCN3CCC(Cc4ccccc4)CC3)ccc2c2ccccc12,O=c1oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)ccc2c2ccccc12,5.39,5.09,0.2999999999999998,0.7068965517241379,0.2931034482758621,1.0235294117647051,0,0,CHEMBL3335064,CHEMBL3335071,5.39,5.09,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3586583,CHEMBL3586576,CCN(CCCCCCOc1ccc2c(C)c(C)c(=O)oc2c1)Cc1ccccc1.Cl,Cc1c(C)c2ccc(OCCCCN(C)Cc3ccccc3)cc2oc1=O,6.36,6.1,0.2600000000000007,0.7454545454545455,0.2545454545454545,1.0214285714285742,0,0,CHEMBL3586583,CHEMBL3586576,6.36,6.1,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3586593,CHEMBL3586592,Cc1cc2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O.Cl,CN(Cc1ccccc1)Cc1ccc(COc2ccc3ccc(=O)oc3c2)cc1,6.3,6.02,0.28000000000000025,0.7254901960784313,0.27450980392156865,1.020000000000001,0,0,CHEMBL3586593,CHEMBL3586592,6.3,6.02,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4164078,CHEMBL4159640,Cc1cc(=O)oc2cc(OCCCCCCSC(=S)N3CCCCC3)ccc12,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCC(N4CCCCC4)CC3)ccc12,6.21,5.94,0.2699999999999996,0.734375,0.265625,1.0164705882352925,0,0,CHEMBL4164078,CHEMBL4159640,6.21,5.94,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL5595332,CHEMBL5565956,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccs1,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccnc1,6.3,6.01,0.29000000000000004,0.7142857142857143,0.2857142857142857,1.0150000000000001,0,0,CHEMBL5595332,CHEMBL5565956,6.3,6.01,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL26125,CHEMBL271710,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)Cc4cc(F)cc(F)c4)cc3oc2=O)cc1,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)CCc4ccc(F)c(F)c4)cc3oc2=O)cc1,6.74,6.49,0.25,0.75,0.25,1.0,0,0,CHEMBL26125,CHEMBL271710,6.74,6.49,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335047,CHEMBL3335055,COc1cccc(CC2CCN(CCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,COc1cccc(CN2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,5.31,5.06,0.25,0.75,0.25,1.0,0,0,CHEMBL3335047,CHEMBL3335055,5.31,5.06,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL5079544,CHEMBL5563449,CN(CCCO)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cncnc1,5.66,5.39,0.27000000000000046,0.7288135593220338,0.27118644067796616,0.9956250000000015,0,0,CHEMBL5079544,CHEMBL5563449,5.66,5.39,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4441237,CHEMBL4449161,CN(C)c1ccc(/C=N/c2ccc3oc(=O)ccc3c2)cc1,O=c1ccc2cc(/N=C/c3ccc(Cl)cc3)ccc2o1,7.39,7.1,0.29000000000000004,0.7045454545454546,0.2954545454545454,0.9815384615384618,0,0,CHEMBL4441237,CHEMBL4449161,7.39,7.1,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335071,CHEMBL3334506,O=c1oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)ccc2c2ccccc12,O=c1oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)ccc2c2ccccc12,5.09,4.85,0.2400000000000002,0.7543859649122807,0.24561403508771928,0.9771428571428581,0,0,CHEMBL3335071,CHEMBL3334506,5.09,4.85,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335052,CHEMBL3335053,O=c1oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)ccc2c2c1CCCC2,COc1cccc(CC2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,5.04,4.86,0.17999999999999972,0.8153846153846154,0.18461538461538463,0.9749999999999984,0,0,CHEMBL3335052,CHEMBL3335053,5.04,4.86,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL243130,CHEMBL245047,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4C)cc3)c(=O)oc2cc1OC,COc1cccc(CN(C)Cc2ccc(-c3cc4cc(OC)c(OC)cc4oc3=O)cc2)c1,6.44,6.15,0.29000000000000004,0.7017543859649122,0.29824561403508776,0.9723529411764705,0,0,CHEMBL243130,CHEMBL245047,6.44,6.15,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4218281,CHEMBL4205110,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(Br)c4)cc3)ccc12.[Br-],Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc([N+](=O)[O-])c4)cc3)ccc12.[Br-],6.89,6.64,0.25,0.7419354838709677,0.25806451612903225,0.96875,0,0,CHEMBL4218281,CHEMBL4205110,6.89,6.64,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4217755,CHEMBL4205764,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccc(F)cc4)cc3)ccc12.[Br-],Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4F)cc3)ccc12.[Br-],7.43,7.18,0.25,0.7413793103448276,0.2586206896551724,0.9666666666666668,0,0,CHEMBL4217755,CHEMBL4205764,7.43,7.18,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335030,CHEMBL3335053,COc1cccc(CN2CCN(CCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,COc1cccc(CC2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,5.14,4.86,0.27999999999999936,0.7101449275362319,0.28985507246376807,0.965999999999998,0,0,CHEMBL3335030,CHEMBL3335053,5.14,4.86,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335055,CHEMBL3335053,COc1cccc(CN2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,COc1cccc(CC2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,5.06,4.86,0.1999999999999993,0.7910447761194029,0.20895522388059706,0.9571428571428535,0,0,CHEMBL3335055,CHEMBL3335053,5.06,4.86,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4213874,CHEMBL4217466,Cc1ccc(C[n+]2ccc(COc3ccc4c(C)cc(=O)oc4c3)cc2)cc1.[Br-],Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4)cc3)ccc12.[Br-],6.6,6.45,0.14999999999999947,0.8431372549019608,0.1568627450980392,0.9562499999999966,0,0,CHEMBL4213874,CHEMBL4217466,6.6,6.45,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4175175,CHEMBL4164078,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCCCC3)ccc12,Cc1cc(=O)oc2cc(OCCCCCCSC(=S)N3CCCCC3)ccc12,6.33,6.21,0.1200000000000001,0.8727272727272727,0.12727272727272732,0.9428571428571434,0,0,CHEMBL4175175,CHEMBL4164078,6.33,6.21,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335056,CHEMBL3335062,CN(CCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,5.17,5.07,0.09999999999999964,0.8936170212765957,0.1063829787234043,0.9399999999999963,0,0,CHEMBL3335056,CHEMBL3335062,5.17,5.07,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL5197349,CHEMBL5182136,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4cccc(Cl)c4)cc23)cc(OC)c1,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4cc(OC)cc(OC)c4)cc23)cc(OC)c1,5.75,5.55,0.20000000000000018,0.7818181818181819,0.21818181818181814,0.9166666666666676,0,0,CHEMBL5197349,CHEMBL5182136,5.75,5.55,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL5202541,CHEMBL5182136,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4cccc(F)c4)cc23)cc(OC)c1,COc1cc(/C=C/c2cc(=O)oc3c2ccc2oc(-c4cc(OC)cc(OC)c4)cc23)cc(OC)c1,5.75,5.55,0.20000000000000018,0.7818181818181819,0.21818181818181814,0.9166666666666676,0,0,CHEMBL5202541,CHEMBL5182136,5.75,5.55,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3828693,CHEMBL128551,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3ccc(=O)oc3c2)c1,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,7.95,7.85,0.10000000000000053,0.890625,0.109375,0.9142857142857191,0,0,CHEMBL3828693,CHEMBL128551,7.95,7.85,1,2,1,2
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335058,CHEMBL3335059,O=c1oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc2c2ccccc12,COc1cccc(CC2CCN(CCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,4.7,4.53,0.16999999999999993,0.8135593220338984,0.18644067796610164,0.9118181818181817,0,0,CHEMBL3335058,CHEMBL3335059,4.7,4.53,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4465796,CHEMBL4540497,COc1ccc(/C=C2/S/C(=N/c3ccc4oc(=O)ccc4c3)NC2=O)cc1,CN(C)c1ccc(/C=C2/S/C(=N/c3ccc4oc(=O)ccc4c3)NC2=O)cc1,7.3,7.08,0.21999999999999975,0.7586206896551724,0.24137931034482762,0.9114285714285703,0,0,CHEMBL4465796,CHEMBL4540497,7.3,7.08,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL243310,CHEMBL242905,COc1cc2cc(-c3cccc(CN(C)Cc4ccccc4)c3)c(=O)oc2cc1OC,COc1cc2cc(-c3ccc(CN(C)Cc4cccc([N+](=O)[O-])c4)cc3)c(=O)oc2cc1OC,6.7,6.43,0.27000000000000046,0.7017543859649122,0.29824561403508776,0.9052941176470602,0,0,CHEMBL243310,CHEMBL242905,6.7,6.43,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3828631,CHEMBL3827058,CN(CCCOc1ccc2cc(-c3ccccc3)c(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,COc1ccc(-c2cc3cc(OCCCN(C)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4)ccc3oc2=O)cc1,6.9,6.75,0.15000000000000036,0.8311688311688312,0.16883116883116878,0.8884615384615409,0,0,CHEMBL3828631,CHEMBL3827058,6.9,6.75,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4451686,CHEMBL4449791,O=C1N/C(=N\c2ccc3oc(=O)ccc3c2)S/C1=C/c1ccccc1,CSc1ccc(/C=C2/S/C(=N/c3ccc4oc(=O)ccc4c3)NC2=O)cc1,7.03,6.82,0.20999999999999996,0.7636363636363637,0.23636363636363633,0.8884615384615384,0,0,CHEMBL4451686,CHEMBL4449791,7.03,6.82,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3586595,CHEMBL3586576,Cc1c(C)c2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O.Cl,Cc1c(C)c2ccc(OCCCCN(C)Cc3ccccc3)cc2oc1=O,6.35,6.1,0.25,0.7169811320754716,0.28301886792452835,0.8833333333333332,0,0,CHEMBL3586595,CHEMBL3586576,6.35,6.1,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL5085674,CHEMBL4470448,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(C(F)(F)F)c4)CC3)cc2oc1=O,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO)c4)CC3)cc2oc1=O,6.33,6.08,0.25,0.7164179104477612,0.28358208955223885,0.8815789473684209,0,0,CHEMBL5085674,CHEMBL4470448,6.33,6.08,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL270248,CHEMBL239046,CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)/C=C/c4ccc(Cl)c(Cl)c4)cc3oc2=O)cc1,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)/C=C/c4cc(F)cc(F)c4)ccc3oc2=O)cc1,5.37,5.14,0.23000000000000043,0.7375,0.26249999999999996,0.876190476190478,0,0,CHEMBL270248,CHEMBL239046,5.37,5.14,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL243532,CHEMBL244624,COc1ccc2oc(=O)c(-c3ccc(CN(C)Cc4ccccc4)cc3)cc2c1,CN(Cc1ccccc1)Cc1ccc(-c2cc3cc(N)ccc3oc2=O)cc1,6.79,6.55,0.2400000000000002,0.7254901960784313,0.27450980392156865,0.874285714285715,0,0,CHEMBL243532,CHEMBL244624,6.79,6.55,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL75121,CHEMBL389825,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC,COc1ccccc1CN(C)Cc1ccc(-c2cc3cc(OC)c(OC)cc3oc2=O)cc1,7.35,7.21,0.13999999999999968,0.8367346938775511,0.16326530612244894,0.8574999999999983,0,0,CHEMBL75121,CHEMBL389825,7.35,7.21,9,1,9,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL427865,CHEMBL243310,COc1cc2cc(-c3ccc(CN(C)Cc4cccc(C)c4)cc3)c(=O)oc2cc1OC,COc1cc2cc(-c3cccc(CN(C)Cc4ccccc4)c3)c(=O)oc2cc1OC,6.91,6.7,0.20999999999999996,0.7547169811320755,0.24528301886792447,0.8561538461538462,0,0,CHEMBL427865,CHEMBL243310,6.91,6.7,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335027,CHEMBL3335053,O=c1oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc2c2c1CCCC2,COc1cccc(CC2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,5.09,4.86,0.22999999999999954,0.7313432835820896,0.26865671641791045,0.8561111111111094,0,0,CHEMBL3335027,CHEMBL3335053,5.09,4.86,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335047,CHEMBL3335027,COc1cccc(CC2CCN(CCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,O=c1oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc2c2c1CCCC2,5.31,5.09,0.21999999999999975,0.7424242424242424,0.25757575757575757,0.8541176470588225,0,0,CHEMBL3335047,CHEMBL3335027,5.31,5.09,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL2047528,CHEMBL2047529,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCCCN2CCOCC2)c1,7.13,6.92,0.20999999999999996,0.75,0.25,0.8399999999999999,0,0,CHEMBL2047528,CHEMBL2047529,7.13,6.92,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3827288,CHEMBL440526,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,7.67,7.43,0.2400000000000002,0.7105263157894737,0.2894736842105263,0.8290909090909098,0,0,CHEMBL3827288,CHEMBL440526,7.67,7.43,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335052,CHEMBL3334506,O=c1oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)ccc2c2c1CCCC2,O=c1oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)ccc2c2ccccc12,5.04,4.85,0.1900000000000004,0.7704918032786885,0.2295081967213115,0.8278571428571444,0,0,CHEMBL3335052,CHEMBL3334506,5.04,4.85,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335030,CHEMBL3335061,COc1cccc(CN2CCN(CCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,COc1cccc(CN2CCN(CCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,5.14,4.94,0.1999999999999993,0.7580645161290323,0.24193548387096775,0.8266666666666637,0,0,CHEMBL3335030,CHEMBL3335061,5.14,4.94,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335049,CHEMBL3335030,COc1cccc(CN2CCN(CCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,COc1cccc(CN2CCN(CCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,5.21,5.14,0.07000000000000028,0.9152542372881356,0.0847457627118644,0.8260000000000034,0,0,CHEMBL3335049,CHEMBL3335030,5.21,5.14,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4208961,CHEMBL4218281,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4Br)cc3)ccc12.[Br-],Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(Br)c4)cc3)ccc12.[Br-],7.11,6.89,0.22000000000000064,0.7333333333333333,0.2666666666666667,0.8250000000000023,0,0,CHEMBL4208961,CHEMBL4218281,7.11,6.89,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL5595332,CHEMBL5568861,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccs1,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1ccco1,6.3,6.08,0.21999999999999975,0.7258064516129032,0.27419354838709675,0.8023529411764697,0,0,CHEMBL5595332,CHEMBL5568861,6.3,6.08,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335030,CHEMBL3335055,COc1cccc(CN2CCN(CCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,COc1cccc(CN2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,5.14,5.06,0.08000000000000007,0.9,0.09999999999999998,0.8000000000000009,0,0,CHEMBL3335030,CHEMBL3335055,5.14,5.06,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL3335051,CHEMBL3335025,COc1cccc(CN(C)CCCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,CN(CCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,5.77,5.55,0.21999999999999975,0.7213114754098361,0.2786885245901639,0.7894117647058815,0,0,CHEMBL3335051,CHEMBL3335025,5.77,5.55,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL243310,CHEMBL413794,COc1cc2cc(-c3cccc(CN(C)Cc4ccccc4)c3)c(=O)oc2cc1OC,COc1ccc2oc(=O)c(-c3cccc(CN(C)Cc4ccccc4)c3)cc2c1,6.7,6.52,0.1800000000000006,0.7692307692307693,0.23076923076923073,0.7800000000000028,0,0,CHEMBL243310,CHEMBL413794,6.7,6.52,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL4449161,CHEMBL4520782,O=c1ccc2cc(/N=C/c3ccc(Cl)cc3)ccc2o1,COc1ccc(/C=N/c2ccc3oc(=O)ccc3c2)cc1,7.1,6.87,0.22999999999999954,0.7045454545454546,0.2954545454545454,0.778461538461537,0,0,CHEMBL4449161,CHEMBL4520782,7.1,6.87,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL5083613,CHEMBL3586594,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(C(F)F)cc(=O)oc3c2)cc1,Cc1cc(=O)oc2cc(OCc3ccc(CN(C)Cc4ccccc4)cc3)ccc12.Cl,6.25,6.04,0.20999999999999996,0.7272727272727273,0.2727272727272727,0.7699999999999999,0,0,CHEMBL5083613,CHEMBL3586594,6.25,6.04,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL5563417,CHEMBL5573115,CN(CCc1cccs1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,CN(CCc1cccnc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,5.18,4.97,0.20999999999999996,0.7272727272727273,0.2727272727272727,0.7699999999999999,0,0,CHEMBL5563417,CHEMBL5573115,5.18,4.97,1,1,1,1
ACHE_HUMAN_IC50,Human AChE,CHEMBL220,Acetylcholinesterase,Homo sapiens,IC50,CHEMBL5563449,CHEMBL5574703,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cncnc1,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1nccs1,5.39,5.18,0.20999999999999996,0.7258064516129032,0.27419354838709675,0.7658823529411763,0,0,CHEMBL5563449,CHEMBL5574703,5.39,5.18,1,1,1,1
